duty cycle,x_mag_raw,y_mag_raw,z_mag_raw
0.07600000000000001,-9.199976921081543e-05,0.0,-0.0006440002471208572
0.07800000000000001,-9.199976921081543e-05,-9.199976921081543e-05,-0.0008280007168650627
0.08000000000000002,-9.199976921081543e-05,-9.199976921081543e-05,-0.00036800000816583633
0.082,9.199976921081543e-05,-0.00018400000408291817,-0.0008280007168650627
0.084,0.0,-9.199976921081543e-05,-0.0008280007168650627
0.08600000000000001,9.199976921081543e-05,-9.199976921081543e-05,-0.001104000024497509
0.08800000000000001,9.199976921081543e-05,0.0,-0.0007360000163316727
0.09000000000000001,9.199976921081543e-05,0.0,-0.0007360000163316727
0.09200000000000001,-0.00018399953842163086,-0.00018400000408291817,-0.0006440002471208572
0.094,0.00027600303292274475,-9.199976921081543e-05,-0.001104000024497509
0.096,9.199976921081543e-05,-9.199976921081543e-05,-0.0004600007086992264
0.098,9.199976921081543e-05,-9.199976921081543e-05,-0.0004600007086992264
0.1,9.199976921081543e-05,-9.199976921081543e-05,-0.0004600007086992264
-0.0,0.0,0.0,0.0
-0.002,0.0,0.0,0.0
-0.004,0.0,-9.199976921081543e-05,-0.0005519995465874672
-0.006,0.0,-9.199976921081543e-05,-0.0005519995465874672
-0.008,0.0,-9.199976921081543e-05,-0.0005519995465874672
-0.010000000000000002,0.0,-9.199976921081543e-05,-0.0005519995465874672
-0.012,0.0,-9.199976921081543e-05,-0.0005519995465874672
-0.014000000000000002,9.199976921081543e-05,-9.199976921081543e-05,9.200070053339005e-05
-0.016,0.0,-9.199976921081543e-05,-9.199976921081543e-05
-0.018,0.0,-9.199976921081543e-05,0.0
-0.020000000000000004,0.00018400326371192932,-9.199976921081543e-05,-9.199976921081543e-05
-0.022000000000000002,0.0,-0.00018400000408291817,-0.0006439993157982826
-0.024,-9.199976921081543e-05,0.0,-9.199976921081543e-05
-0.026000000000000002,-0.00018399953842163086,-9.199976921081543e-05,-0.0005519995465874672
-0.028000000000000004,0.0,-9.199976921081543e-05,-0.00036800000816583633
-0.03,0.00018400326371192932,-9.199976921081543e-05,9.200070053339005e-05
-0.032,0.00018400326371192932,-9.199976921081543e-05,9.200070053339005e-05
-0.034,0.0,-0.00018400000408291817,9.200070053339005e-05
-0.036,0.0,-0.00018400000408291817,9.200070053339005e-05
-0.038000000000000006,0.0,-0.00018400000408291817,9.200070053339005e-05
-0.04000000000000001,-9.199976921081543e-05,-9.199976921081543e-05,-0.0002759993076324463
-0.042,9.199976921081543e-05,0.0,-0.00018399953842163086
-0.044000000000000004,0.0,-9.199976921081543e-05,-0.0002759993076324463
-0.046000000000000006,0.00018400326371192932,-9.199976921081543e-05,-0.0002759993076324463
-0.048,-0.00018399953842163086,-0.00018400000408291817,-0.00018399953842163086
-0.05,9.199976921081543e-05,-9.199976921081543e-05,-0.0002759993076324463
-0.052000000000000005,0.0003680028021335602,-9.199976921081543e-05,-0.0002759993076324463
-0.054000000000000006,9.199976921081543e-05,-0.00018400000408291817,0.00018400046974420547
-0.05600000000000001,0.0,0.0,-0.00036800000816583633
-0.057999999999999996,0.0,0.0,-0.00036800000816583633
-0.06,0.0,0.0,-0.0002759993076324463
-0.062,0.0,0.0,-0.0002759993076324463
-0.064,0.0,0.0,-0.0002759993076324463
-0.066,0.0,0.0,-0.0002759993076324463
-0.068,0.0,-9.199976921081543e-05,-0.0002759993076324463
-0.06999999999999999,-0.00018399953842163086,-9.199976921081543e-05,-0.00018399953842163086
-0.072,0.0,-0.0002759997732937336,9.200070053339005e-05
-0.074,-9.199976921081543e-05,0.0,-0.00045999977737665176
-0.07600000000000001,0.00027600303292274475,-0.00018400000408291817,0.0
-0.07800000000000001,-0.00018399953842163086,0.0,-0.00036800000816583633
-0.08000000000000002,0.0,-0.0002759997732937336,-0.00036800000816583633
-0.082,9.199976921081543e-05,0.0,-0.0002759993076324463
-0.084,-9.199976921081543e-05,9.200023487210274e-05,-9.199976921081543e-05
-0.08600000000000001,-9.199976921081543e-05,9.200023487210274e-05,-9.199976921081543e-05
-0.08800000000000001,0.0,0.0,0.0
-0.09000000000000001,0.0,0.0,0.0
-0.09200000000000001,9.199976921081543e-05,0.0,-0.0005519995465874672
-0.094,9.199976921081543e-05,0.0,-0.0005519995465874672
-0.096,9.199976921081543e-05,0.0,-0.0005519995465874672
-0.098,9.199976921081543e-05,0.0,-0.0005519995465874672
-0.1,-9.199976921081543e-05,-0.00018400000408291817,-9.199976921081543e-05
